 0_0
-----------------------------------------------------------------------
 Push step   Relax step   Lanczos step   Potential energy   Eigenvalue
        17           17              3       -1979.277954    -2.363106
        17           18              3       -1979.278931    -2.363106
        17           19              3       -1979.279663    -2.363106
        17           20              3       -1979.280029    -2.363106
        17           21              3       -1979.280762    -2.363106
        17           22              3       -1979.281128    -2.363106
        17           23              3       -1979.281738    -2.363106
        17           24              3       -1979.281982    -2.363106
        17           25              3       -1979.282349    -2.363106
        17           26              3       -1979.282593    -2.363106
        17           27              3       -1979.282959    -2.363106
        17           28              3       -1979.283203    -2.363106
        17           29              3       -1979.283447    -2.363106
        17           30              3       -1979.283691    -2.363106
        17           31              3       -1979.283691    -2.363106
        17           32              3       -1979.283936    -2.363106
        17           33              3       -1979.284058    -2.363106
        17           34              3       -1979.284424    -2.363106
        17           35              3       -1979.284424    -2.363106
        17           36              3       -1979.284424    -2.363106
        17           37              3       -1979.284668    -2.363106
        17           38              3       -1979.284668    -2.363106
        17           39              3       -1979.284912    -2.363106
        17           40              3       -1979.284912    -2.363106
        17           41              3       -1979.285156    -2.363106
        17           42              3       -1979.285278    -2.363106
        17           43              3       -1979.285278    -2.363106
        17           44              3       -1979.285400    -2.363106
        17           45              3       -1979.285400    -2.363106
        17           46              3       -1979.285400    -2.363106
        17           47              3       -1979.285522    -2.363106
        17           48              3       -1979.285522    -2.363106
        17           49              3       -1979.285522    -2.363106
        17           50              3       -1979.285767    -2.363106
        17           51              3       -1979.285645    -2.363106
        17           52              3       -1979.285645    -2.363106
        17           53              3       -1979.285767    -2.363106
        17           54              3       -1979.285767    -2.363106
        17           55              3       -1979.285889    -2.363106
        17           56              3       -1979.285645    -2.363106
        17           57              3       -1979.285889    -2.363106
        17           58              3       -1979.285889    -2.363106
        17           59              3       -1979.286011    -2.363106
        17           60              3       -1979.286011    -2.363106
        17           61              3       -1979.285889    -2.363106
        17           62              3       -1979.286133    -2.363106
        17           63              3       -1979.285889    -2.363106
        17           64              3       -1979.286133    -2.363106
        17           65              3       -1979.286011    -2.363106
        17           66              3       -1979.286133    -2.363106
        18            0              8       -1979.285889    -0.965860
        18            1              8       -1979.285889    -0.965860
        18            2              8       -1979.285889    -0.965860
        18            3              8       -1979.285889    -0.965860
        18            4              8       -1979.286133    -0.965860
        18            5              8       -1979.286011    -0.965860
        18            6              8       -1979.286011    -0.965860
        18            7              8       -1979.286133    -0.965860
        18            8              8       -1979.286133    -0.965860
        18            9              8       -1979.286011    -0.965860
        18           10              8       -1979.286011    -0.965860
        18           11              8       -1979.286011    -0.965860
        18           12              8       -1979.286133    -0.965860
        18           13              8       -1979.285889    -0.965860
        18           14              8       -1979.286011    -0.965860
        18           15              8       -1979.286011    -0.965860
        18           16              8       -1979.286133    -0.965860
        18           17              8       -1979.286133    -0.965860
        18           18              8       -1979.286133    -0.965860
        18           19              8       -1979.286133    -0.965860
        18           20              8       -1979.286255    -0.965860
        18           21              8       -1979.286133    -0.965860
        18           22              8       -1979.286133    -0.965860
        18           23              8       -1979.286133    -0.965860
        18           24              8       -1979.286133    -0.965860
        18           25              8       -1979.286255    -0.965860
        18           26              8       -1979.286133    -0.965860
        18           27              8       -1979.286133    -0.965860
        18           28              8       -1979.286133    -0.965860
        18           29              8       -1979.286255    -0.965860
        18           30              8       -1979.286011    -0.965860
        18           31              8       -1979.286133    -0.965860
        18           32              8       -1979.286255    -0.965860
        18           33              8       -1979.286133    -0.965860
        18           34              8       -1979.286133    -0.965860
        18           35              8       -1979.286133    -0.965860
        18           36              8       -1979.286133    -0.965860
        18           37              8       -1979.286133    -0.965860
        18           38              8       -1979.286133    -0.965860
        18           39              8       -1979.286133    -0.965860
        18           40              8       -1979.286133    -0.965860
        18           41              8       -1979.286133    -0.965860
        18           42              8       -1979.286133    -0.965860
        18           43              8       -1979.286133    -0.965860
        18           44              8       -1979.286133    -0.965860
        18           45              8       -1979.286133    -0.965860
        18           46              8       -1979.286011    -0.965860
        18           47              8       -1979.286377    -0.965860
        18           48              8       -1979.286133    -0.965860
        19            0              4       -1979.286133   -13.713225
        19            1              4       -1979.288574   -13.713225
        19            2              4       -1979.289795   -13.713225
        19            3              4       -1979.290649   -13.713225
        19            4              4       -1979.291504   -13.713225
        19            5              4       -1979.291992   -13.713225
        19            6              4       -1979.292480   -13.713225
        19            7              4       -1979.292847   -13.713225
        19            8              4       -1979.293213   -13.713225
        19            9              4       -1979.293701   -13.713225
        19           10              4       -1979.293945   -13.713225
        19           11              4       -1979.294189   -13.713225
        19           12              4       -1979.294434   -13.713225
        19           13              4       -1979.294678   -13.713225
        19           14              4       -1979.294922   -13.713225
        19           15              4       -1979.295166   -13.713225
        19           16              4       -1979.295410   -13.713225
        19           17              4       -1979.295532   -13.713225
        19           18              4       -1979.295776   -13.713225
        19           19              4       -1979.295898   -13.713225
        19           20              4       -1979.296143   -13.713225
        19           21              4       -1979.296265   -13.713225
        19           22              4       -1979.296387   -13.713225
        19           23              4       -1979.296631   -13.713225
        19           24              4       -1979.296631   -13.713225
        19           25              4       -1979.296875   -13.713225
        19           26              4       -1979.296875   -13.713225
        19           27              4       -1979.296997   -13.713225
        19           28              4       -1979.297119   -13.713225
        20            0             10       -1979.295166    -0.720354
        20            1             10       -1979.295166    -0.720354
        20            2             10       -1979.295288    -0.720354
        20            3             10       -1979.295410    -0.720354
        20            4             10       -1979.295410    -0.720354
        20            5             10       -1979.295410    -0.720354
        20            6             10       -1979.295410    -0.720354
        20            7             10       -1979.295410    -0.720354
        20            8             10       -1979.295410    -0.720354
        20            9             10       -1979.295410    -0.720354
        20           10             10       -1979.295410    -0.720354
        20           11             10       -1979.295654    -0.720354
        20           12             10       -1979.295532    -0.720354
        21            0              5       -1979.295288    -1.567576
        21            1              5       -1979.295410    -1.567576
        21            2              5       -1979.295410    -1.567576
        21            3              5       -1979.295410    -1.567576
        21            4              5       -1979.295410    -1.567576
        21            5              5       -1979.295410    -1.567576
        21            6              5       -1979.295410    -1.567576
        21            7              5       -1979.295532    -1.567576
        21            8              5       -1979.295532    -1.567576
        21            9              5       -1979.295410    -1.567576
        21           10              5       -1979.295532    -1.567576
        21           11              5       -1979.295532    -1.567576
        21           12              5       -1979.295532    -1.567576
        21           13              5       -1979.295654    -1.567576
        21           14              5       -1979.295654    -1.567576
        21           15              5       -1979.295654    -1.567576
        21           16              5       -1979.295654    -1.567576
        21           17              5       -1979.295654    -1.567576
        21           18              5       -1979.295776    -1.567576
        21           19              5       -1979.295654    -1.567576
        21           20              5       -1979.295776    -1.567576
        21           21              5       -1979.295898    -1.567576
        21           22              5       -1979.295898    -1.567576
        21           23              5       -1979.295898    -1.567576
        21           24              5       -1979.295898    -1.567576
        21           25              5       -1979.295898    -1.567576
        21           26              5       -1979.295898    -1.567576
        21           27              5       -1979.295776    -1.567576
        21           28              5       -1979.295776    -1.567576
        21           29              5       -1979.295898    -1.567576
        21           30              5       -1979.296021    -1.567576
        21           31              5       -1979.295898    -1.567576
        21           32              5       -1979.295776    -1.567576
        21           33              5       -1979.295898    -1.567576
        21           34              5       -1979.295898    -1.567576
        21           35              5       -1979.295898    -1.567576
        21           36              5       -1979.295898    -1.567576
        21           37              5       -1979.295898    -1.567576
        21           38              5       -1979.296021    -1.567576
        21           39              5       -1979.295898    -1.567576
        21           40              5       -1979.295898    -1.567576
        21           41              5       -1979.295776    -1.567576
        21           42              5       -1979.295898    -1.567576
        21           43              5       -1979.296021    -1.567576
        21           44              5       -1979.296021    -1.567576
        21           45              5       -1979.295898    -1.567576
        21           46              5       -1979.295898    -1.567576
        21           47              5       -1979.295898    -1.567576
        21           48              5       -1979.296021    -1.567576
        21           49              5       -1979.295898    -1.567576
        21           50              5       -1979.296021    -1.567576
        21           51              5       -1979.295898    -1.567576
        21           52              5       -1979.296021    -1.567576
        21           53              5       -1979.295898    -1.567576
        21           54              5       -1979.295898    -1.567576
        21           55              5       -1979.295898    -1.567576
        21           56              5       -1979.295898    -1.567576
        21           57              5       -1979.295898    -1.567576
        21           58              5       -1979.295898    -1.567576
        21           59              5       -1979.295898    -1.567576
        21           60              5       -1979.295898    -1.567576
        21           61              5       -1979.295898    -1.567576
        21           62              5       -1979.295898    -1.567576
        21           63              5       -1979.295898    -1.567576
        21           64              5       -1979.295898    -1.567576
        21           65              5       -1979.296021    -1.567576
        21           66              5       -1979.295898    -1.567576
        21           67              5       -1979.295898    -1.567576
        21           68              5       -1979.295898    -1.567576
        21           69              5       -1979.295898    -1.567576
        21           70              5       -1979.295898    -1.567576
        21           71              5       -1979.295898    -1.567576
        21           72              5       -1979.295898    -1.567576
        21           73              5       -1979.295898    -1.567576
        21           74              5       -1979.295898    -1.567576
        21           75              5       -1979.295898    -1.567576
        21           76              5       -1979.296021    -1.567576
-----------------------------------------------------------------------
 State of the saddle   Barrier energy   Reaction energy   Elapsed time
-----------------------------------------------------------------------
        Disconnected         0.121094   ---------------      57.816148
-----------------------------------------------------------------------
 4_0
-----------------------------------------------------------------------
 Push step   Relax step   Lanczos step   Potential energy   Eigenvalue
-----------------------------------------------------------------------
         0            0              0       -1979.417114   ----------
         1            0             18       -1979.376587     1.000871
         1            1             18       -1979.388550     1.000871
         2            0              4       -1979.292236     1.060066
         2            1              4       -1979.294678     1.060066
         3            0             18       -1979.123047     0.628417
         3            1             18       -1979.132080     0.628417
         4            0             10       -1979.106201    -0.776466
         5            0              5       -1979.092529    -1.573371
         6            0              8       -1979.091431    -0.440697
         7            0              5       -1979.091309    -0.302981
         7            1              5       -1979.249146    -0.302981
         7            2              5       -1979.321045    -0.302981
         7            3              5       -1979.337036    -0.302981
         7            4              5       -1979.351196    -0.302981
         7            5              5       -1979.355835    -0.302981
         7            6              5       -1979.357666    -0.302981
         7            7              5       -1979.358643    -0.302981
         7            8              5       -1979.359131    -0.302981
         7            9              5       -1979.359619    -0.302981
         7           10              5       -1979.359863    -0.302981
         7           11              5       -1979.360107    -0.302981
         7           12              5       -1979.360229    -0.302981
         8            0              6       -1979.358154    -1.493997
         8            1              6       -1979.358154    -1.493997
         8            2              6       -1979.358154    -1.493997
         8            3              6       -1979.358398    -1.493997
         8            4              6       -1979.358398    -1.493997
         8            5              6       -1979.358398    -1.493997
         8            6              6       -1979.358521    -1.493997
         8            7              6       -1979.358643    -1.493997
         8            8              6       -1979.358643    -1.493997
         8            9              6       -1979.358643    -1.493997
         8           10              6       -1979.358643    -1.493997
         8           11              6       -1979.358643    -1.493997
         8           12              6       -1979.358643    -1.493997
         8           13              6       -1979.358643    -1.493997
         9            0              5       -1979.358398    -0.790747
         9            1              5       -1979.358521    -0.790747
         9            2              5       -1979.358398    -0.790747
         9            3              5       -1979.358398    -0.790747
         9            4              5       -1979.358398    -0.790747
         9            5              5       -1979.358521    -0.790747
         9            6              5       -1979.358521    -0.790747
         9            7              5       -1979.358521    -0.790747
         9            8              5       -1979.358521    -0.790747
         9            9              5       -1979.358521    -0.790747
         9           10              5       -1979.358521    -0.790747
         9           11              5       -1979.358643    -0.790747
         9           12              5       -1979.358521    -0.790747
         9           13              5       -1979.358398    -0.790747
         9           14              5       -1979.358521    -0.790747
         9           15              5       -1979.358398    -0.790747
         9           16              5       -1979.358521    -0.790747
         9           17              5       -1979.358521    -0.790747
         9           18              5       -1979.358521    -0.790747
         9           19              5       -1979.358521    -0.790747
         9           20              5       -1979.358398    -0.790747
         9           21              5       -1979.358521    -0.790747
         9           22              5       -1979.358643    -0.790747
         9           23              5       -1979.358398    -0.790747
         9           24              5       -1979.358643    -0.790747
         9           25              5       -1979.358643    -0.790747
         9           26              5       -1979.358643    -0.790747
         9           27              5       -1979.358398    -0.790747
         9           28              5       -1979.358643    -0.790747
         9           29              5       -1979.358521    -0.790747
         9           30              5       -1979.358521    -0.790747
         9           31              5       -1979.358521    -0.790747
         9           32              5       -1979.358521    -0.790747
         9           33              5       -1979.358643    -0.790747
         9           34              5       -1979.358398    -0.790747
         9           35              5       -1979.358398    -0.790747
         9           36              5       -1979.358398    -0.790747
         9           37              5       -1979.358398    -0.790747
         9           38              5       -1979.358521    -0.790747
         9           39              5       -1979.358643    -0.790747
         9           40              5       -1979.358643    -0.790747
         9           41              5       -1979.358398    -0.790747
         9           42              5       -1979.358398    -0.790747
         9           43              5       -1979.358643    -0.790747
         9           44              5       -1979.358643    -0.790747
        10            0              4       -1979.358398   -11.337999
        10            1              4       -1979.360107   -11.337999
        10            2              4       -1979.360840   -11.337999
        10            3              4       -1979.361084   -11.337999
        10            4              4       -1979.361572   -11.337999
        10            5              4       -1979.361694   -11.337999
        10            6              4       -1979.362061   -11.337999
        10            7              4       -1979.362183   -11.337999
        10            8              4       -1979.362427   -11.337999
        10            9              4       -1979.362549   -11.337999
        10           10              4       -1979.362549   -11.337999
        10           11              4       -1979.362671   -11.337999
        10           12              4       -1979.362793   -11.337999
        10           13              4       -1979.363037   -11.337999
        10           14              4       -1979.363037   -11.337999
        10           15              4       -1979.363159   -11.337999
        10           16              4       -1979.363281   -11.337999
        10           17              4       -1979.363281   -11.337999
        10           18              4       -1979.363281   -11.337999
        10           19              4       -1979.363525   -11.337999
        10           20              4       -1979.363525   -11.337999
        10           21              4       -1979.363770   -11.337999
        10           22              4       -1979.363770   -11.337999
        10           23              4       -1979.363770   -11.337999
        10           24              4       -1979.363525   -11.337999
        10           25              4       -1979.363892   -11.337999
        10           26              4       -1979.363770   -11.337999
        10           27              4       -1979.364014   -11.337999
        10           28              4       -1979.364014   -11.337999
        10           29              4       -1979.364014   -11.337999
        10           30              4       -1979.364136   -11.337999
        10           31              4       -1979.364258   -11.337999
        10           32              4       -1979.364258   -11.337999
        10           33              4       -1979.364258   -11.337999
        10           34              4       -1979.364258   -11.337999
        10           35              4       -1979.364380   -11.337999
        10           36              4       -1979.364380   -11.337999
        10           37              4       -1979.364502   -11.337999
        10           38              4       -1979.364624   -11.337999
        10           39              4       -1979.364624   -11.337999
        10           40              4       -1979.364746   -11.337999
        10           41              4       -1979.364746   -11.337999
        10           42              4       -1979.364746   -11.337999
        10           43              4       -1979.364868   -11.337999
        10           44              4       -1979.364990   -11.337999
        10           45              4       -1979.364990   -11.337999
        10           46              4       -1979.365112   -11.337999
        10           47              4       -1979.365112   -11.337999
        10           48              4       -1979.365112   -11.337999
        10           49              4       -1979.365234   -11.337999
        10           50              4       -1979.365234   -11.337999
        10           51              4       -1979.365356   -11.337999
        10           52              4       -1979.365234   -11.337999
        10           53              4       -1979.365234   -11.337999
        10           54              4       -1979.365234   -11.337999
        10           55              4       -1979.365234   -11.337999
        10           56              4       -1979.365356   -11.337999
        10           57              4       -1979.365356   -11.337999
        10           58              4       -1979.365356   -11.337999
        10           59              4       -1979.365356   -11.337999
        10           60              4       -1979.365356   -11.337999
        11            0              8       -1979.365234    -1.241900
        11            1              8       -1979.365356    -1.241900
        11            2              8       -1979.365234    -1.241900
        11            3              8       -1979.365234    -1.241900
        11            4              8       -1979.365234    -1.241900
        11            5              8       -1979.365234    -1.241900
        11            6              8       -1979.365234    -1.241900
        11            7              8       -1979.365356    -1.241900
        11            8              8       -1979.365234    -1.241900
        11            9              8       -1979.365234    -1.241900
        11           10              8       -1979.365234    -1.241900
        11           11              8       -1979.365479    -1.241900
        11           12              8       -1979.365356    -1.241900
        11           13              8       -1979.365356    -1.241900
        11           14              8       -1979.365479    -1.241900
        11           15              8       -1979.365356    -1.241900
        11           16              8       -1979.365356    -1.241900
        11           17              8       -1979.365479    -1.241900
        11           18              8       -1979.365479    -1.241900
        11           19              8       -1979.365479    -1.241900
        11           20              8       -1979.365479    -1.241900
        11           21              8       -1979.365479    -1.241900
        11           22              8       -1979.365479    -1.241900
        11           23              8       -1979.365479    -1.241900
        11           24              8       -1979.365479    -1.241900
        11           25              8       -1979.365479    -1.241900
        11           26              8       -1979.365479    -1.241900
        11           27              8       -1979.365479    -1.241900
        11           28              8       -1979.365479    -1.241900
        11           29              8       -1979.365479    -1.241900
        11           30              8       -1979.365479    -1.241900
        11           31              8       -1979.365479    -1.241900
        11           32              8       -1979.365479    -1.241900
        11           33              8       -1979.365479    -1.241900
        11           34              8       -1979.365479    -1.241900
        11           35              8       -1979.365479    -1.241900
        11           36              8       -1979.365479    -1.241900
        11           37              8       -1979.365601    -1.241900
        11           38              8       -1979.365479    -1.241900
        11           39              8       -1979.365601    -1.241900
        11           40              8       -1979.365479    -1.241900
        11           41              8       -1979.365601    -1.241900
        11           42              8       -1979.365723    -1.241900
        11           43              8       -1979.365601    -1.241900
        11           44              8       -1979.365601    -1.241900
        11           45              8       -1979.365479    -1.241900
        11           46              8       -1979.365601    -1.241900
        11           47              8       -1979.365601    -1.241900
        11           48              8       -1979.365601    -1.241900
        11           49              8       -1979.365601    -1.241900
        11           50              8       -1979.365601    -1.241900
        11           51              8       -1979.365479    -1.241900
        11           52              8       -1979.365479    -1.241900
        11           53              8       -1979.365723    -1.241900
        11           54              8       -1979.365723    -1.241900
        11           55              8       -1979.365601    -1.241900
        11           56              8       -1979.365601    -1.241900
        11           57              8       -1979.365479    -1.241900
        11           58              8       -1979.365601    -1.241900
        11           59              8       -1979.365479    -1.241900
        11           60              8       -1979.365479    -1.241900
        11           61              8       -1979.365601    -1.241900
        11           62              8       -1979.365601    -1.241900
        11           63              8       -1979.365723    -1.241900
        11           64              8       -1979.365601    -1.241900
        11           65              8       -1979.365479    -1.241900
        11           66              8       -1979.365601    -1.241900
        11           67              8       -1979.365723    -1.241900
        11           68              8       -1979.365479    -1.241900
        11           69              8       -1979.365601    -1.241900
        11           70              8       -1979.365601    -1.241900
        11           71              8       -1979.365601    -1.241900
        11           72              8       -1979.365479    -1.241900
        11           73              8       -1979.365723    -1.241900
        11           74              8       -1979.365479    -1.241900
        11           75              8       -1979.365601    -1.241900
        11           76              8       -1979.365601    -1.241900
        11           77              8       -1979.365601    -1.241900
        11           78              8       -1979.365723    -1.241900
        11           79              8       -1979.365479    -1.241900
        11           80              8       -1979.365723    -1.241900
        11           81              8       -1979.365601    -1.241900
        11           82              8       -1979.365723    -1.241900
        11           83              8       -1979.365601    -1.241900
        11           84              8       -1979.365601    -1.241900
        11           85              8       -1979.365601    -1.241900
        11           86              8       -1979.365601    -1.241900
        11           87              8       -1979.365601    -1.241900
        11           88              8       -1979.365601    -1.241900
        11           89              8       -1979.365601    -1.241900
        11           90              8       -1979.365479    -1.241900
        11           91              8       -1979.365601    -1.241900
        11           92              8       -1979.365479    -1.241900
        11           93              8       -1979.365479    -1.241900
        11           94              8       -1979.365723    -1.241900
        11           95              8       -1979.365601    -1.241900
        11           96              8       -1979.365723    -1.241900
        11           97              8       -1979.365601    -1.241900
        11           98              8       -1979.365479    -1.241900
        11           99              8       -1979.365723    -1.241900
        11          100              8       -1979.365723    -1.241900
-----------------------------------------------------------------------
 State of the saddle   Barrier energy   Reaction energy   Elapsed time
-----------------------------------------------------------------------
           Connected         0.051392         -0.306274      43.590833
-----------------------------------------------------------------------
 5_1
-----------------------------------------------------------------------
 Push step   Relax step   Lanczos step   Potential energy   Eigenvalue
-----------------------------------------------------------------------
         0            0              0       -1979.417114   ----------
         1            0             21       -1979.383545     0.501973
         1            1             21       -1979.394409     0.501973
         2            0              4       -1979.313354     0.456035
         2            1              4       -1979.316162     0.456035
         3            0             10       -1979.164429     0.201608
         3            1             10       -1979.177246     0.201608
         4            0             11       -1978.957520     0.128280
         4            1             11       -1978.977905     0.128280
         5            0             12       -1978.977539    -0.563889
         5            1             12       -1979.088379    -0.563889
         6            0             19       -1978.868408     0.184109
         6            1             19       -1978.892578     0.184109
         7            0             10       -1978.892578    -0.624594
         8            0              3       -1978.892456    -0.674469
         9            0              3       -1978.892090    -0.575852
        10            0             12       -1978.885864    -0.329775
        10            1             12       -1979.093994    -0.329775
        10            2             12       -1979.230713    -0.329775
        10            3             12       -1979.316162    -0.329775
        10            4             12       -1979.361328    -0.329775
        10            5             12       -1979.377563    -0.329775
        10            6             12       -1979.392334    -0.329775
        10            7             12       -1979.396240    -0.329775
        10            8             12       -1979.398193    -0.329775
        10            9             12       -1979.399414    -0.329775
        11            0             12       -1979.395142    -0.229551
        11            1             12       -1979.397705    -0.229551
        11            2             12       -1979.399414    -0.229551
        11            3             12       -1979.400757    -0.229551
        11            4             12       -1979.401367    -0.229551
        11            5             12       -1979.401978    -0.229551
        11            6             12       -1979.402466    -0.229551
        11            7             12       -1979.402954    -0.229551
        11            8             12       -1979.403076    -0.229551
        11            9             12       -1979.403320    -0.229551
        11           10             12       -1979.403564    -0.229551
        11           11             12       -1979.403809    -0.229551
        11           12             12       -1979.403809    -0.229551
        11           13             12       -1979.403931    -0.229551
        11           14             12       -1979.404053    -0.229551
        11           15             12       -1979.404053    -0.229551
        11           16             12       -1979.404053    -0.229551
        11           17             12       -1979.404297    -0.229551
        11           18             12       -1979.404297    -0.229551
        11           19             12       -1979.404175    -0.229551
        11           20             12       -1979.404297    -0.229551
        11           21             12       -1979.404297    -0.229551
        12            0             11       -1979.401489    -0.127299
        12            1             11       -1979.401733    -0.127299
        12            2             11       -1979.401855    -0.127299
        12            3             11       -1979.401855    -0.127299
        12            4             11       -1979.401855    -0.127299
        12            5             11       -1979.401855    -0.127299
        13            0             14       -1979.368042     0.156129
        13            1             14       -1979.379761     0.156129
        14            0              7       -1979.301025     0.188339
        14            1              7       -1979.321045     0.188339
        15            0             10       -1979.206421     0.186238
        15            1             10       -1979.236694     0.186238
        16            0              5       -1979.092773     0.206631
        16            1              5       -1979.114136     0.206631
        17            0             11       -1978.921143     0.099528
        17            1             11       -1978.937378     0.099528
        18            0             16       -1978.675903     0.007074
        18            1             16       -1978.716187     0.007074
        19            0              7       -1978.710205    -0.156937
        20            0             18       -1978.699951    -0.189488
        20            1             18       -1978.850098    -0.189488
        21            0              9       -1978.828247    -0.239168
        21            1              9       -1978.939453    -0.239168
        22            0              6       -1978.921143    -0.412939
        22            1              6       -1979.048828    -0.412939
        22            2              6       -1979.137207    -0.412939
        22            3              6       -1979.174561    -0.412939
        22            4              6       -1979.238281    -0.412939
        22            5              6       -1979.252686    -0.412939
        22            6              6       -1979.288086    -0.412939
        22            7              6       -1979.300171    -0.412939
        22            8              6       -1979.311401    -0.412939
        22            9              6       -1979.315430    -0.412939
        22           10              6       -1979.317871    -0.412939
        22           11              6       -1979.319336    -0.412939
        22           12              6       -1979.320557    -0.412939
        22           13              6       -1979.321655    -0.412939
        22           14              6       -1979.322510    -0.412939
        22           15              6       -1979.323364    -0.412939
        22           16              6       -1979.324463    -0.412939
        22           17              6       -1979.325317    -0.412939
        22           18              6       -1979.326294    -0.412939
        22           19              6       -1979.327393    -0.412939
        22           20              6       -1979.328369    -0.412939
        22           21              6       -1979.329346    -0.412939
        22           22              6       -1979.330811    -0.412939
        22           23              6       -1979.332031    -0.412939
        22           24              6       -1979.333496    -0.412939
        22           25              6       -1979.334961    -0.412939
        22           26              6       -1979.336670    -0.412939
        22           27              6       -1979.338989    -0.412939
        22           28              6       -1979.341309    -0.412939
        22           29              6       -1979.344238    -0.412939
        22           30              6       -1979.347412    -0.412939
        22           31              6       -1979.351318    -0.412939
        22           32              6       -1979.355225    -0.412939
        22           33              6       -1979.359619    -0.412939
        22           34              6       -1979.363525    -0.412939
        22           35              6       -1979.366943    -0.412939
        22           36              6       -1979.369263    -0.412939
        22           37              6       -1979.371094    -0.412939
        22           38              6       -1979.372314    -0.412939
        22           39              6       -1979.373291    -0.412939
        23            0             13       -1979.335693     0.217845
        23            1             13       -1979.347656     0.217845
        24            0              4       -1979.262939     0.157434
        24            1              4       -1979.283813     0.157434
        25            0              6       -1979.160522     0.117813
        25            1              6       -1979.193970     0.117813
        26            0             10       -1979.179932    -0.062225
        26            1             10       -1979.239136    -0.062225
        26            2             10       -1979.268433    -0.062225
        27            0             10       -1979.252319    -0.062531
        27            1             10       -1979.262207    -0.062531
        27            2             10       -1979.276489    -0.062531
        27            3             10       -1979.283936    -0.062531
        28            0              8       -1979.268555    -0.075677
        29            0              5       -1979.258789    -0.430702
        29            1              5       -1979.269531    -0.430702
        29            2              5       -1979.291992    -0.430702
        29            3              5       -1979.304321    -0.430702
        29            4              5       -1979.312012    -0.430702
        29            5              5       -1979.315430    -0.430702
        29            6              5       -1979.317871    -0.430702
        29            7              5       -1979.319580    -0.430702
        29            8              5       -1979.320801    -0.430702
        29            9              5       -1979.321777    -0.430702
        29           10              5       -1979.322998    -0.430702
        29           11              5       -1979.323730    -0.430702
        29           12              5       -1979.324463    -0.430702
        29           13              5       -1979.325317    -0.430702
        29           14              5       -1979.325928    -0.430702
        29           15              5       -1979.326538    -0.430702
        29           16              5       -1979.327026    -0.430702
        29           17              5       -1979.327515    -0.430702
        29           18              5       -1979.328003    -0.430702
        29           19              5       -1979.328491    -0.430702
        29           20              5       -1979.328857    -0.430702
        29           21              5       -1979.329224    -0.430702
        29           22              5       -1979.329468    -0.430702
        29           23              5       -1979.329834    -0.430702
        29           24              5       -1979.330078    -0.430702
        29           25              5       -1979.330322    -0.430702
        29           26              5       -1979.330688    -0.430702
        29           27              5       -1979.330811    -0.430702
        29           28              5       -1979.330933    -0.430702
        29           29              5       -1979.331299    -0.430702
        29           30              5       -1979.331543    -0.430702
